OP_Name;Instance;Status;ColorTime;LabellingTime;UsingMIP;UsingPolyColors;Notes;TotalTime;Solution
OP(37,7,4);0;Solved;0.5369;0.2650;false;false;22;0.9197;(\infty_1, (22,1), \infty_2, (0,2), (19,1), (7,2), (14,1), (1,2), (15,1), (8,1), (10,1), (2,1), (11,1), (9,2), (10,2), (16,2), (21,2), (11,2), (18,2), (5,1), (5,2), (20,1), (3,2), (9,1), (3,1), (6,2), (1,1), (6,1), (16,1), (8,2), (17,2), (13,2), (17,1), (21,1), (20,2), (12,2), (14,2)) ((4,2), (13,1), (12,1), (0,1), (2,2), (18,1), (15,2)) ((19,2), (22,2), (4,1), (7,1))
OP(37,6,5);0;Solved;0.5369;0.0930;false;false;22;0.7180;(\infty_1, (19,1), \infty_2, (20,2), (15,1), (7,2), (13,1), (4,2), (8,1), (10,1), (18,1), (21,1), (22,1), (6,2), (11,2), (10,2), (2,2), (13,2), (0,2), (1,1), (19,2), (6,1), (17,2), (9,1), (4,1), (1,2), (3,1), (14,1), (7,1), (9,2), (15,2), (8,2), (2,1), (12,1), (22,2), (3,2), (12,2)) ((5,2), (16,1), (20,1), (11,1), (14,2), (5,1)) ((21,2), (18,2), (16,2), (0,1), (17,1))
OP(37,5,3,3);0;Solved;0.5369;0.0620;false;false;16;0.7020;(\infty_1, (19,1), \infty_2, (3,2), (6,1), (4,2), (9,1), (5,2), (17,1), (22,1), (8,1), (21,1), (14,1), (6,2), (7,2), (9,2), (0,2), (15,2), (10,2), (5,1), (13,2), (0,1), (22,2), (20,1), (16,1), (17,2), (3,1), (15,1), (18,1), (21,2), (8,2), (11,2), (7,1), (1,1), (1,2), (12,2), (16,2)) ((18,2), (12,1), (11,1), (13,1), (2,2)) ((4,1), (14,2), (20,2)) ((19,2), (2,1), (10,1))
OP(37,4,4,3);0;Solved;0.5369;0.1410;false;false;20;0.7768;(\infty_1, (1,1), \infty_2, (4,2), (2,1), (9,2), (3,1), (18,2), (4,1), (5,1), (16,1), (6,1), (10,1), (21,2), (19,2), (0,2), (11,2), (6,2), (5,2), (8,1), (17,2), (0,1), (10,2), (11,1), (14,1), (3,2), (13,1), (22,1), (17,1), (2,2), (16,2), (8,2), (15,1), (21,1), (22,2), (12,2), (15,2)) ((1,2), (19,1), (12,1), (20,1)) ((13,2), (18,1), (14,2), (20,2)) ((7,2), (9,1), (7,1))
OP(36,9,3);0;Solved;0.5369;0.2350;false;false;13;0.8864;(\infty_1, (19,1), \infty_2, (6,2), (8,1), (12,2), (1,1), (16,2), (14,1), (10,1), (20,1), (17,1), (18,1), (8,2), (0,2), (10,2), (1,2), (19,2), (3,2), (0,1), (11,1), (16,1), (17,2), (9,1), (3,1), (22,2), (5,2), (21,1), (13,1), (18,2), (15,2), (4,2), (5,1), (7,1), (13,2), (14,2)) ((2,1), (11,2), (22,1), (15,1), (6,1), (20,2), (4,1), (21,2), (2,2)) ((9,2), (7,2), (12,1))
OP(36,8,4);0;Solved;0.5369;0.1090;false;false;19;0.7583;(\infty_1, (22,1), \infty_2, (3,2), (5,1), (11,2), (16,1), (4,2), (18,1), (10,1), (14,1), (13,1), (7,1), (20,2), (7,2), (22,2), (19,2), (14,2), (12,2), (4,1), (11,1), (6,1), (6,2), (17,1), (15,1), (8,2), (1,2), (9,1), (19,1), (13,2), (17,2), (5,2), (0,1), (20,1), (0,2), (9,2)) ((3,1), (2,2), (1,1), (12,1), (21,1), (18,2), (8,1), (10,2)) ((21,2), (15,2), (16,2), (2,1))
OP(36,7,5);0;Solved;0.5369;0.1410;false;false;4;0.8025;(\infty_1, (4,1), \infty_2, (0,2), (6,1), (1,2), (1,1), (11,2), (7,1), (8,1), (10,1), (17,1), (11,1), (22,2), (8,2), (12,2), (10,2), (16,2), (4,2), (3,1), (5,2), (14,1), (6,2), (13,1), (22,1), (2,2), (19,1), (9,1), (21,1), (3,2), (19,2), (14,2), (15,1), (18,1), (7,2), (20,2)) ((5,1), (13,2), (16,1), (20,1), (12,1), (21,2), (0,1)) ((9,2), (17,2), (18,2), (15,2), (2,1))
OP(36,6,6);0;Solved;0.5369;0.0620;false;false;0;0.7107;(\infty_1, (10,1), \infty_2, (10,2), (2,1), (7,2), (3,1), (2,2), (18,1), (22,1), (16,1), (11,1), (13,1), (5,2), (17,2), (22,2), (12,2), (16,2), (1,2), (12,1), (9,2), (19,1), (21,2), (7,1), (6,1), (15,2), (14,1), (4,1), (15,1), (11,2), (20,2), (0,2), (17,1), (20,1), (8,2), (6,2)) ((1,1), (18,2), (8,1), (0,1), (9,1), (4,2)) ((21,1), (14,2), (13,2), (19,2), (3,2), (5,1))
OP(36,6,3,3);0;Solved;0.5369;0.3910;false;false;2;1.0378;(\infty_1, (21,1), \infty_2, (19,2), (15,1), (6,2), (16,1), (2,2), (2,1), (18,1), (20,1), (17,1), (22,1), (11,2), (10,2), (13,2), (5,2), (22,2), (1,2), (0,1), (12,1), (6,1), (3,2), (11,1), (19,1), (7,2), (17,2), (9,1), (13,1), (16,2), (12,2), (0,2), (1,1), (10,1), (15,2), (8,2)) ((3,1), (20,2), (14,1), (4,1), (5,1), (21,2)) ((8,1), (4,2), (18,2)) ((14,2), (9,2), (7,1))
OP(36,5,4,3);0;Solved;0.5369;0.0620;false;false;19;0.6909;(\infty_1, (22,1), \infty_2, (3,2), (21,1), (4,2), (11,1), (5,2), (14,1), (19,1), (12,1), (18,1), (17,1), (6,2), (7,2), (9,2), (0,2), (15,2), (19,2), (8,1), (10,2), (0,1), (22,2), (3,1), (16,1), (16,2), (13,1), (15,1), (1,1), (21,2), (8,2), (11,2), (10,1), (6,1), (1,2), (12,2)) ((2,1), (17,2), (9,1), (20,1), (5,1)) ((2,2), (4,1), (13,2), (18,2)) ((14,2), (20,2), (7,1))
OP(36,4,4,4);0;Solved;0.5369;0.1250;false;false;14;0.7441;(\infty_1, (15,1), \infty_2, (1,2), (1,1), (2,2), (4,1), (3,2), (18,1), (14,1), (13,1), (16,1), (22,1), (4,2), (5,2), (7,2), (10,2), (0,2), (6,2), (12,1), (17,1), (10,1), (13,2), (11,1), (21,1), (9,2), (18,2), (5,1), (7,1), (11,2), (15,2), (20,2), (0,1), (8,1), (14,2), (22,2)) ((6,1), (16,2), (9,1), (20,1)) ((2,1), (17,2), (3,1), (21,2)) ((8,2), (19,2), (12,2), (19,1))
OP(36,3,3,3,3);0;Solved;0.5369;2.3910;false;false;0;3.0327;(\infty_1, (6,1), \infty_2, (6,2), (1,1), (5,2), (13,1), (7,2), (0,1), (11,1), (3,1), (10,1), (12,1), (1,2), (13,2), (12,2), (18,2), (20,2), (4,2), (14,1), (4,1), (22,1), (2,2), (16,1), (7,1), (8,2), (21,2), (15,1), (18,1), (17,2), (22,2), (19,2), (9,1), (5,1), (3,2), (11,2)) ((19,1), (15,2), (20,1)) ((2,1), (8,1), (16,2)) ((21,1), (9,2), (0,2)) ((14,2), (10,2), (17,1))
OP(35,10,3);0;Solved;1.0737;0.0620;false;false;20;0.6831;(\infty_1, (0,1), \infty_2, (3,2), (2,1), (4,2), (5,1), (5,2), (18,1), (17,1), (13,1), (21,1), (15,1), (6,2), (7,2), (9,2), (0,2), (11,2), (14,2), (10,1), (22,1), (1,1), (22,2), (9,1), (16,1), (13,2), (19,2), (12,1), (3,1), (21,2), (8,2), (12,2), (20,1), (7,1), (1,2)) ((17,2), (8,1), (16,2), (11,1), (14,1), (19,1), (2,2), (6,1), (18,2), (10,2)) ((15,2), (20,2), (4,1))
OP(35,9,4);0;Solved;0.5369;0.3440;false;false;16;0.9661;(\infty_1, (20,1), \infty_2, (4,2), (16,1), (11,2), (18,1), (15,2), (7,1), (13,1), (2,1), (10,1), (11,1), (20,2), (14,2), (2,2), (10,2), (13,2), (18,2), (3,1), (12,1), (14,1), (8,2), (9,1), (6,1), (16,2), (7,2), (1,1), (8,1), (21,2), (19,2), (6,2), (17,1), (22,1), (1,2)) ((12,2), (21,1), (17,2), (19,1), (15,1), (5,1), (9,2), (4,1), (5,2)) ((3,2), (22,2), (0,2), (0,1))
OP(35,8,5);0;Solved;0.5369;0.0780;false;false;21;0.7109;(\infty_1, (0,1), \infty_2, (2,2), (2,1), (3,2), (5,1), (4,2), (20,1), (21,1), (16,1), (14,1), (8,1), (5,2), (6,2), (8,2), (1,2), (7,2), (16,2), (12,1), (19,1), (9,1), (17,2), (11,1), (15,1), (9,2), (19,2), (7,1), (22,1), (10,2), (21,2), (13,2), (10,1), (13,1), (0,2)) ((12,2), (3,1), (18,2), (4,1), (18,1), (6,1), (22,2), (17,1)) ((14,2), (11,2), (15,2), (20,2), (1,1))
OP(35,7,6);0;Solved;0.5369;0.5310;false;false;0;1.1468;(\infty_1, (0,1), \infty_2, (0,2), (1,1), (2,2), (20,1), (3,2), (15,1), (14,1), (22,1), (17,1), (8,1), (4,2), (5,2), (7,2), (15,2), (9,2), (16,2), (7,1), (10,2), (3,1), (18,2), (4,1), (6,1), (19,2), (11,1), (21,1), (18,1), (13,2), (1,2), (14,2), (16,1), (5,1), (21,2)) ((20,2), (10,1), (22,2), (2,1), (19,1), (12,1), (6,2)) ((9,1), (11,2), (8,2), (12,2), (17,2), (13,1))
OP(35,7,3,3);0;Solved;1.0737;0.0620;false;false;10;0.6625;(\infty_1, (6,1), \infty_2, (19,2), (11,1), (5,2), (10,1), (10,2), (19,1), (21,1), (22,1), (17,1), (1,1), (11,2), (20,2), (21,2), (13,2), (7,2), (2,2), (5,1), (18,1), (15,1), (18,2), (14,1), (0,1), (16,2), (9,2), (20,1), (3,1), (1,2), (12,2), (22,2), (13,1), (9,1), (14,2)) ((15,2), (8,1), (0,2), (12,1), (4,1), (16,1), (17,2)) ((2,1), (4,2), (8,2)) ((3,2), (6,2), (7,1))
OP(35,6,4,3);0;Solved;0.5369;0.3280;false;false;0;0.9330;(\infty_1, (1,1), \infty_2, (1,2), (10,1), (2,2), (4,1), (3,2), (19,1), (13,1), (22,1), (15,1), (7,1), (4,2), (5,2), (7,2), (11,2), (6,2), (13,2), (17,1), (20,1), (21,1), (8,2), (6,1), (2,1), (10,2), (16,2), (12,1), (0,1), (18,2), (9,2), (19,2), (14,1), (9,1), (15,2)) ((21,2), (5,1), (17,2), (16,1), (18,1), (8,1)) ((20,2), (3,1), (12,2), (0,2)) ((22,2), (14,2), (11,1))
OP(35,5,5,3);0;Solved;0.5369;0.1880;false;false;7;0.8058;(\infty_1, (15,1), \infty_2, (8,2), (12,1), (8,1), (3,1), (11,2), (13,1), (20,1), (9,1), (19,1), (10,1), (19,2), (22,2), (9,2), (15,2), (10,2), (17,2), (6,1), (13,2), (18,1), (0,2), (22,1), (14,1), (4,2), (2,1), (4,1), (7,1), (21,2), (7,2), (18,2), (1,1), (0,1), (6,2)) ((3,2), (16,1), (5,2), (5,1), (11,1)) ((17,1), (14,2), (12,2), (20,2), (16,2)) ((2,2), (1,2), (21,1))
OP(35,5,4,4);0;Solved;0.5369;0.8910;false;false;12;1.5156;(\infty_1, (19,1), \infty_2, (7,2), (20,1), (15,2), (3,1), (3,2), (2,1), (16,1), (13,1), (6,1), (10,1), (16,2), (12,2), (9,2), (2,2), (10,2), (5,2), (7,1), (6,2), (21,1), (18,2), (15,1), (4,1), (21,2), (22,2), (17,1), (9,1), (0,2), (11,2), (13,2), (11,1), (12,1), (19,2)) ((4,2), (0,1), (18,1), (8,1), (14,1)) ((22,1), (8,2), (17,2), (1,1)) ((1,2), (14,2), (20,2), (5,1))
OP(35,4,3,3,3);0;Solved;0.5369;2.1250;false;false;17;2.7301;(\infty_1, (11,1), \infty_2, (17,2), (0,1), (17,1), (7,1), (6,2), (8,1), (19,1), (14,1), (6,1), (13,1), (15,2), (12,2), (16,2), (9,2), (14,2), (3,2), (10,1), (0,2), (9,1), (1,2), (12,1), (21,1), (22,2), (15,1), (16,1), (18,1), (5,2), (18,2), (4,2), (4,1), (1,1), (10,2)) ((2,2), (20,1), (8,2), (5,1)) ((22,1), (3,1), (7,2)) ((11,2), (13,2), (19,2)) ((21,2), (20,2), (2,1))
OP(34,11,3);0;Solved;0.5369;0.1870;false;false;20;0.8044;(\infty_1, (15,1), \infty_2, (18,2), (0,1), (2,2), (18,1), (3,2), (13,1), (6,1), (1,1), (10,1), (20,1), (1,2), (10,2), (21,2), (16,2), (20,2), (4,2), (21,1), (9,1), (8,1), (5,2), (17,1), (19,1), (19,2), (6,2), (12,1), (4,1), (14,2), (15,2), (13,2), (14,1), (12,2)) ((17,2), (9,2), (16,1), (7,2), (2,1), (5,1), (11,1), (0,2), (22,1), (8,2), (11,2)) ((22,2), (3,1), (7,1))
OP(34,10,4);0;Solved;0.5369;0.0470;false;false;13;0.6743;(\infty_1, (14,1), \infty_2, (1,2), (1,1), (9,2), (2,1), (4,2), (3,1), (4,1), (6,1), (16,1), (9,1), (6,2), (19,2), (0,2), (16,2), (10,2), (5,2), (12,1), (8,1), (0,1), (15,2), (11,1), (20,1), (11,2), (8,2), (13,1), (18,1), (12,2), (21,2), (13,2), (15,1), (14,2)) ((18,2), (7,2), (19,1), (2,2), (22,1), (5,1), (17,1), (3,2), (21,1), (17,2)) ((20,2), (22,2), (10,1), (7,1))
OP(34,9,5);0;Solved;0.5369;0.0470;false;false;13;0.6634;(\infty_1, (14,1), \infty_2, (1,2), (1,1), (9,2), (2,1), (4,2), (3,1), (4,1), (6,1), (16,1), (9,1), (6,2), (17,2), (0,2), (18,2), (19,2), (5,2), (12,1), (8,1), (0,1), (15,2), (11,1), (20,1), (10,2), (8,2), (13,1), (18,1), (12,2), (16,2), (13,2), (15,1), (11,2)) ((20,2), (7,2), (19,1), (2,2), (22,1), (5,1), (17,1), (3,2), (21,1)) ((21,2), (14,2), (22,2), (10,1), (7,1))
OP(34,8,6);0;Solved;0.5369;0.2810;false;false;5;0.8930;(\infty_1, (8,1), \infty_2, (3,2), (16,1), (16,2), (11,1), (4,2), (21,1), (20,1), (9,1), (12,1), (17,1), (6,2), (13,2), (9,2), (11,2), (8,2), (21,2), (13,1), (20,2), (0,1), (22,2), (5,1), (3,1), (18,2), (14,1), (7,1), (1,1), (14,2), (15,2), (0,2), (22,1), (10,2)) ((19,2), (5,2), (19,1), (17,2), (15,1), (2,1), (6,1), (2,2)) ((4,1), (7,2), (12,2), (1,2), (10,1), (18,1))
OP(34,8,3,3);0;Solved;0.5369;0.1560;false;false;19;0.7947;(\infty_1, (3,1), \infty_2, (7,2), (4,1), (13,2), (5,1), (5,2), (6,1), (7,1), (9,1), (12,1), (16,1), (10,2), (15,2), (22,2), (11,2), (21,2), (20,2), (10,1), (20,1), (14,1), (9,2), (11,1), (2,1), (4,2), (6,2), (15,1), (22,1), (14,2), (17,2), (0,2), (17,1), (1,2)) ((16,2), (12,2), (19,1), (8,2), (18,1), (13,1), (1,1), (2,2)) ((21,1), (3,2), (18,2)) ((19,2), (0,1), (8,1))
OP(34,7,7);0;Solved;1.0737;0.2190;false;false;1;0.8500;(\infty_1, (0,1), \infty_2, (22,2), (17,1), (10,2), (16,1), (5,2), (1,1), (15,1), (10,1), (13,1), (12,1), (20,2), (8,2), (13,2), (14,2), (4,2), (12,2), (9,1), (22,1), (11,1), (7,2), (21,1), (6,1), (1,2), (21,2), (20,1), (18,1), (6,2), (15,2), (11,2), (5,1), (2,2)) ((16,2), (9,2), (19,1), (3,2), (3,1), (7,1), (14,1)) ((18,2), (4,1), (19,2), (17,2), (0,2), (2,1), (8,1))
OP(34,7,4,3);0;Solved;0.5369;0.6410;false;false;9;1.2692;(\infty_1, (7,1), \infty_2, (21,2), (5,1), (13,2), (4,1), (7,2), (15,1), (8,1), (11,1), (2,1), (12,1), (10,2), (18,2), (17,2), (12,2), (8,2), (15,2), (16,1), (10,1), (18,1), (0,2), (13,1), (9,1), (5,2), (14,2), (19,1), (14,1), (11,2), (22,2), (20,2), (3,1), (16,2)) ((1,2), (4,2), (20,1), (3,2), (1,1), (22,1), (0,1)) ((9,2), (21,1), (2,2), (19,2)) ((6,2), (6,1), (17,1))
OP(34,6,5,3);0;Solved;1.0737;0.1090;false;false;18;0.7482;(\infty_1, (7,1), \infty_2, (12,2), (4,1), (22,2), (9,1), (21,2), (2,1), (13,1), (14,1), (0,1), (16,1), (9,2), (13,2), (20,2), (17,2), (11,2), (3,2), (20,1), (4,2), (3,1), (1,2), (1,1), (11,1), (15,2), (2,2), (22,1), (5,1), (16,2), (18,2), (6,2), (19,1), (5,2)) ((7,2), (8,2), (17,1), (12,1), (8,1), (10,1)) ((15,1), (18,1), (10,2), (19,2), (14,2)) ((0,2), (21,1), (6,1))
OP(34,6,4,4);0;Solved;0.5369;1.6250;false;false;13;2.2510;(\infty_1, (9,1), \infty_2, (19,2), (7,1), (7,2), (17,1), (5,2), (3,1), (11,1), (16,1), (13,1), (4,1), (3,2), (20,2), (12,2), (15,2), (2,2), (9,2), (2,1), (8,2), (5,1), (1,2), (10,1), (6,1), (0,2), (11,2), (19,1), (18,1), (16,2), (14,2), (13,2), (20,1), (21,2)) ((6,2), (10,2), (15,1), (22,1), (12,1), (1,1)) ((14,1), (8,1), (17,2), (22,2)) ((4,2), (18,2), (21,1), (0,1))
OP(34,5,5,4);0;Solved;0.5369;0.0780;false;false;18;0.7064;(\infty_1, (15,1), \infty_2, (20,2), (13,1), (16,2), (2,1), (15,2), (9,1), (4,1), (3,1), (0,1), (6,1), (4,2), (3,2), (0,2), (6,2), (8,2), (13,2), (19,1), (18,2), (14,1), (2,2), (16,1), (8,1), (5,2), (1,2), (12,1), (21,1), (21,2), (10,2), (19,2), (18,1), (11,2)) ((22,2), (12,2), (17,1), (10,1), (20,1)) ((1,1), (5,1), (7,1), (17,2), (9,2)) ((7,2), (14,2), (22,1), (11,1))
OP(34,5,3,3,3);0;Solved;1.0737;0.2970;false;false;12;0.9497;(\infty_1, (17,1), \infty_2, (5,2), (12,1), (9,2), (19,1), (1,2), (6,1), (3,1), (9,1), (7,1), (0,1), (10,2), (18,2), (11,2), (13,2), (17,2), (16,2), (2,1), (4,2), (21,1), (2,2), (4,1), (8,1), (20,2), (7,2), (13,1), (18,1), (3,2), (21,2), (15,2), (15,1), (14,2)) ((22,1), (0,2), (20,1), (6,2), (14,1)) ((11,1), (1,1), (10,1)) ((19,2), (8,2), (22,2)) ((12,2), (5,1), (16,1))
OP(34,4,4,3,3);0;Solved;0.5369;1.2340;false;false;16;1.8579;(\infty_1, (8,1), \infty_2, (15,2), (5,1), (10,2), (9,1), (4,2), (11,1), (14,1), (4,1), (10,1), (21,1), (11,2), (14,2), (13,2), (5,2), (16,2), (9,2), (18,1), (20,1), (16,1), (8,2), (22,1), (6,1), (0,2), (18,2), (15,1), (0,1), (20,2), (22,2), (3,2), (1,1), (1,2)) ((12,2), (21,2), (2,1), (6,2)) ((13,1), (12,1), (7,1), (19,2)) ((19,1), (7,2), (17,2)) ((2,2), (3,1), (17,1))
OP(33,12,3);0;Solved;0.5369;0.0940;false;false;0;0.7013;(\infty_1, (0,1), \infty_2, (0,2), (1,1), (16,2), (14,1), (3,2), (2,1), (3,1), (20,1), (4,1), (6,1), (10,2), (6,2), (22,2), (20,2), (21,2), (15,2), (5,1), (9,1), (12,1), (5,2), (7,1), (15,1), (9,2), (18,2), (10,1), (19,1), (1,2), (12,2), (4,2), (17,2)) ((16,1), (13,2), (8,2), (17,1), (7,2), (21,1), (11,1), (22,1), (2,2), (18,1), (14,2), (11,2)) ((19,2), (8,1), (13,1))
OP(33,11,4);0;Solved;0.5369;0.2340;false;false;0;0.8770;(\infty_1, (0,1), \infty_2, (0,2), (1,1), (7,2), (2,1), (4,2), (3,1), (4,1), (6,1), (9,1), (5,1), (15,2), (6,2), (11,2), (19,2), (17,2), (18,2), (7,1), (12,1), (20,1), (1,2), (8,1), (17,1), (13,2), (10,2), (19,1), (13,1), (22,2), (16,2), (20,2), (9,2)) ((14,1), (21,2), (14,2), (16,1), (5,2), (10,1), (21,1), (11,1), (3,2), (18,1), (8,2)) ((12,2), (2,2), (22,1), (15,1))
OP(33,10,5);0;Solved;0.5369;0.0620;false;false;17;0.6763;(\infty_1, (20,1), \infty_2, (3,2), (6,1), (4,2), (9,1), (5,2), (12,1), (17,1), (19,1), (8,1), (15,1), (6,2), (7,2), (9,2), (0,2), (15,2), (19,2), (2,1), (10,2), (0,1), (22,2), (10,1), (16,1), (17,2), (4,1), (5,1), (18,1), (21,2), (8,2), (11,2), (16,2)) ((1,1), (1,2), (12,2), (3,1), (18,2), (13,1), (22,1), (14,1), (2,2), (21,1)) ((13,2), (20,2), (14,2), (7,1), (11,1))
