OP_Name;Instance;Status;LabellingTime;Notes;TotalTime;Solution
OP(17,11,10,3);0;Solved;0,2450;CriticalPath [8, 9, 10, 11];1,0092;(\infty, (19,1), (13,1), (6,2), (11,1), (16,2), (14,1), (16,1), (5,1), (0,1), (10,1), (10,2), (0,2), (13,2), (18,2), (4,1), (5,2)) ((6,1), (18,1), (9,2), (8,2), (2,2), (3,1), (1,2), (12,2), (8,1), (7,1), (14,2)) ((9,1), (2,1), (19,2), (17,2), (1,1), (17,1), (3,2), (11,2), (15,2), (12,1)) ((7,2), (15,1), (4,2))
OP(17,11,9,4);0;Solved;0,2150;CriticalPath [8, 9, 10, 11];0,9848;(\infty, (17,1), (16,1), (13,1), (19,1), (12,2), (3,1), (2,2), (15,1), (0,1), (10,1), (10,2), (0,2), (8,2), (17,2), (2,1), (13,2)) ((7,1), (9,1), (18,1), (1,2), (6,2), (1,1), (19,2), (18,2), (4,1), (11,1), (3,2)) ((14,1), (6,1), (14,2), (16,2), (12,1), (8,1), (5,2), (9,2), (15,2)) ((5,1), (7,2), (4,2), (11,2))
OP(17,11,8,5);0;Solved;0,1070;CriticalPath [8, 9, 10, 11];0,8906;(\infty, (11,1), (12,1), (1,1), (15,1), (6,2), (9,1), (13,2), (17,1), (0,1), (10,1), (10,2), (0,2), (9,2), (14,2), (13,1), (7,2)) ((4,1), (16,1), (14,1), (17,2), (19,2), (7,1), (2,2), (3,2), (18,1), (5,1), (11,2)) ((2,1), (6,1), (5,2), (1,2), (3,1), (8,1), (16,2), (4,2)) ((12,2), (19,1), (8,2), (15,2), (18,2))
OP(17,11,7,6);0;Solved;0,2810;CriticalPath [8, 9, 10, 11];1,0713;(\infty, (1,1), (19,1), (7,1), (12,1), (6,2), (15,1), (19,2), (14,1), (0,1), (10,1), (10,2), (0,2), (9,2), (15,2), (8,1), (5,2)) ((6,1), (3,1), (16,1), (8,2), (13,2), (5,1), (3,2), (11,2), (9,1), (13,1), (2,2)) ((11,1), (2,1), (1,2), (4,2), (18,1), (17,1), (12,2)) ((14,2), (7,2), (4,1), (17,2), (16,2), (18,2))
OP(17,11,7,3,3);0;Solved;0,0740;CriticalPath [8, 9, 10, 11];0,8802;(\infty, (1,1), (2,1), (7,1), (11,1), (4,2), (3,1), (5,2), (6,1), (0,1), (10,1), (10,2), (0,2), (16,2), (15,2), (4,1), (13,2)) ((5,1), (14,1), (12,1), (7,2), (1,2), (18,1), (2,2), (14,2), (8,1), (15,1), (3,2)) ((9,1), (17,1), (11,2), (8,2), (16,1), (19,1), (6,2)) ((18,2), (9,2), (13,1)) ((12,2), (17,2), (19,2))
OP(17,11,6,4,3);0;Solved;0,0520;CriticalPath [8, 9, 10, 11];0,8205;(\infty, (16,1), (15,1), (9,2), (3,1), (18,2), (6,1), (11,1), (7,1), (0,1), (10,1), (10,2), (0,2), (14,2), (15,2), (14,1), (16,2)) ((13,1), (4,1), (3,2), (7,2), (12,2), (5,1), (1,2), (8,2), (17,1), (9,1), (17,2)) ((18,1), (12,1), (5,2), (2,2), (19,1), (1,1)) ((13,2), (4,2), (6,2), (8,1)) ((19,2), (2,1), (11,2))
OP(17,11,5,5,3);0;Solved;0,6330;CriticalPath [8, 9, 10, 11];1,4130;(\infty, (19,1), (5,1), (2,2), (7,1), (5,2), (13,1), (17,1), (18,1), (0,1), (10,1), (10,2), (0,2), (8,2), (6,2), (15,1), (9,2)) ((14,1), (2,1), (3,2), (12,2), (11,2), (6,1), (14,2), (19,2), (3,1), (12,1), (16,2)) ((16,1), (9,1), (15,2), (18,2), (11,1)) ((1,1), (4,2), (17,2), (13,2), (4,1)) ((1,2), (8,1), (7,2))
OP(17,11,5,4,4);0;Solved;0,4290;CriticalPath [8, 9, 10, 11];1,2124;(\infty, (18,1), (16,1), (12,1), (13,1), (18,2), (5,1), (8,2), (6,1), (0,1), (10,1), (10,2), (0,2), (9,2), (4,2), (7,1), (14,2)) ((2,1), (11,1), (19,1), (7,2), (3,2), (9,1), (15,2), (2,2), (3,1), (8,1), (17,2)) ((14,1), (1,1), (19,2), (1,2), (17,1)) ((4,1), (16,2), (13,2), (5,2)) ((15,1), (11,2), (12,2), (6,2))
OP(17,11,4,3,3,3);0;Solved;0,2410;CriticalPath [8, 9, 10, 11];1,0239;(\infty, (6,1), (8,1), (14,1), (3,1), (2,2), (1,1), (5,2), (7,1), (0,1), (10,1), (10,2), (0,2), (16,2), (7,2), (2,1), (4,2)) ((5,1), (13,1), (17,1), (13,2), (19,2), (4,1), (18,2), (11,2), (18,1), (19,1), (8,2)) ((12,1), (9,1), (17,2), (9,2)) ((16,1), (11,1), (3,2)) ((1,2), (6,2), (15,1)) ((12,2), (14,2), (15,2))
OP(17,10,9,5);0;Solved;0,0750;CriticalPath [8, 9, 10, 11];0,8507;(\infty, (19,1), (8,1), (14,2), (2,1), (19,2), (16,1), (15,1), (13,1), (0,1), (10,1), (10,2), (0,2), (8,2), (2,2), (3,1), (1,2)) ((14,1), (18,1), (6,2), (9,2), (13,2), (6,1), (15,2), (16,2), (11,1), (17,1)) ((3,2), (12,1), (7,1), (11,2), (4,2), (9,1), (1,1), (17,2), (12,2)) ((5,2), (4,1), (18,2), (5,1), (7,2))
OP(17,10,7,4,3);0;Solved;0,2180;CriticalPath [8, 9, 10, 11];1,0765;(\infty, (14,1), (13,1), (17,2), (11,1), (14,2), (7,1), (9,1), (17,1), (0,1), (10,1), (10,2), (0,2), (8,2), (4,2), (5,1), (16,2)) ((8,1), (3,1), (1,2), (3,2), (9,2), (16,1), (18,2), (13,2), (18,1), (12,1)) ((7,2), (19,1), (6,1), (2,2), (5,2), (4,1), (15,1)) ((11,2), (12,2), (19,2), (2,1)) ((15,2), (1,1), (6,2))
OP(17,10,6,5,3);0;Solved;0,1590;CriticalPath [8, 9, 10, 11];0,9397;(\infty, (13,1), (15,1), (4,2), (11,1), (12,2), (5,1), (6,1), (14,1), (0,1), (10,1), (10,2), (0,2), (15,2), (3,2), (17,1), (13,2)) ((19,1), (2,1), (17,2), (1,2), (8,2), (16,1), (18,2), (19,2), (1,1), (12,1)) ((2,2), (3,1), (7,1), (11,2), (5,2), (8,1)) ((9,1), (14,2), (16,2), (7,2), (4,1)) ((6,2), (18,1), (9,2))
OP(17,10,5,3,3,3);0;Solved;0,1920;CriticalPath [8, 9, 10, 11];0,9546;(\infty, (13,1), (18,1), (13,2), (4,1), (16,2), (3,1), (14,1), (8,1), (0,1), (10,1), (10,2), (0,2), (2,2), (3,2), (5,1), (11,2)) ((9,1), (7,1), (14,2), (9,2), (5,2), (11,1), (15,2), (7,2), (19,1), (6,1)) ((19,2), (16,1), (15,1), (6,2), (12,2)) ((17,1), (1,1), (18,2)) ((8,2), (17,2), (12,1)) ((1,2), (2,1), (4,2))
OP(17,9,8,7);0;Solved;0,1350;CriticalPath [8, 9, 10, 11];0,9456;(\infty, (4,1), (5,1), (8,2), (9,1), (13,2), (15,1), (13,1), (6,1), (0,1), (10,1), (10,2), (0,2), (17,2), (5,2), (14,1), (6,2)) ((11,1), (8,1), (14,2), (15,2), (2,2), (1,1), (3,2), (7,2), (19,1)) ((3,1), (19,2), (2,1), (7,1), (16,2), (1,2), (16,1), (12,1)) ((9,2), (18,2), (4,2), (17,1), (12,2), (18,1), (11,2))
OP(17,9,8,4,3);0;Solved;0,2030;CriticalPath [8, 9, 10, 11];0,9742;(\infty, (13,1), (15,1), (6,2), (9,1), (3,2), (11,1), (14,1), (6,1), (0,1), (10,1), (10,2), (0,2), (14,2), (2,2), (18,1), (11,2)) ((4,1), (17,1), (4,2), (13,2), (18,2), (2,1), (1,2), (8,2), (5,1)) ((12,1), (17,2), (16,1), (7,1), (9,2), (12,2), (3,1), (8,1)) ((19,2), (15,2), (16,2), (1,1)) ((5,2), (19,1), (7,2))
OP(17,9,7,5,3);0;Solved;0,3120;CriticalPath [8, 9, 10, 11];1,0932;(\infty, (14,1), (12,1), (6,2), (5,1), (18,2), (2,1), (15,1), (4,1), (0,1), (10,1), (10,2), (0,2), (8,2), (13,2), (9,1), (16,2)) ((17,1), (16,1), (7,2), (9,2), (12,2), (6,1), (15,2), (14,2), (11,1)) ((18,1), (3,2), (8,1), (13,1), (5,2), (19,2), (1,1)) ((19,1), (1,2), (17,2), (4,2), (7,1)) ((2,2), (3,1), (11,2))
OP(17,9,7,4,4);0;Solved;0,0720;CriticalPath [8, 9, 10, 11];0,8647;(\infty, (11,1), (6,1), (3,1), (15,1), (1,2), (9,1), (17,2), (19,1), (0,1), (10,1), (10,2), (0,2), (16,2), (14,2), (18,1), (13,2)) ((1,1), (14,1), (12,1), (19,2), (11,2), (7,1), (12,2), (6,2), (17,1)) ((4,1), (15,2), (2,1), (16,1), (18,2), (7,2), (13,1)) ((8,1), (9,2), (2,2), (5,2)) ((5,1), (8,2), (3,2), (4,2))
OP(17,9,6,6,3);0;Solved;0,1370;CriticalPath [8, 9, 10, 11];0,9405;(\infty, (13,1), (16,1), (4,2), (8,1), (5,2), (14,1), (15,1), (9,1), (0,1), (10,1), (10,2), (0,2), (6,2), (7,2), (6,1), (9,2)) ((18,1), (2,1), (1,2), (8,2), (12,2), (5,1), (14,2), (16,2), (11,1)) ((1,1), (3,2), (19,1), (17,1), (11,2), (19,2)) ((12,1), (7,1), (13,2), (2,2), (17,2), (4,1)) ((15,2), (3,1), (18,2))
OP(17,9,6,5,4);0;Solved;0,5860;CriticalPath [8, 9, 10, 11];1,3501;(\infty, (11,1), (5,1), (9,1), (14,1), (2,2), (17,1), (3,2), (2,1), (0,1), (10,1), (10,2), (0,2), (11,2), (8,2), (19,1), (1,2)) ((13,1), (6,1), (3,1), (19,2), (12,2), (15,1), (9,2), (4,2), (12,1)) ((1,1), (5,2), (18,1), (7,1), (18,2), (16,2)) ((8,1), (16,1), (15,2), (14,2), (6,2)) ((4,1), (17,2), (13,2), (7,2))
OP(17,9,6,3,3,3);0;Solved;0,1160;CriticalPath [8, 9, 10, 11];0,8776;(\infty, (2,1), (6,1), (8,1), (3,1), (2,2), (4,1), (13,2), (11,1), (0,1), (10,1), (10,2), (0,2), (19,2), (12,2), (15,1), (8,2)) ((12,1), (9,1), (1,1), (7,2), (3,2), (19,1), (4,2), (6,2), (18,1)) ((13,1), (14,2), (7,1), (14,1), (17,2), (5,2)) ((16,1), (17,1), (11,2)) ((16,2), (1,2), (5,1)) ((9,2), (15,2), (18,2))
OP(17,9,5,5,5);0;Solved;0,1210;CriticalPath [8, 9, 10, 11];0,9168;(\infty, (19,1), (12,1), (15,1), (11,1), (14,2), (3,1), (16,2), (8,1), (0,1), (10,1), (10,2), (0,2), (15,2), (18,2), (6,1), (3,2)) ((13,1), (14,1), (5,1), (9,2), (7,2), (2,1), (1,2), (8,2), (7,1)) ((17,1), (6,2), (4,1), (9,1), (4,2)) ((2,2), (16,1), (18,1), (12,2), (11,2)) ((19,2), (1,1), (17,2), (13,2), (5,2))
OP(17,9,5,4,3,3);0;Solved;0,0730;CriticalPath [8, 9, 10, 11];0,8516;(\infty, (13,1), (4,1), (16,1), (15,1), (4,2), (2,1), (1,2), (3,1), (0,1), (10,1), (10,2), (0,2), (7,2), (6,2), (12,1), (9,2)) ((19,1), (14,1), (18,1), (3,2), (5,2), (17,1), (18,2), (12,2), (6,1)) ((1,1), (17,2), (5,1), (11,1), (14,2)) ((2,2), (7,1), (9,1), (13,2)) ((15,2), (19,2), (8,1)) ((8,2), (11,2), (16,2))
OP(17,9,4,4,4,3);0;Solved;0,1190;CriticalPath [8, 9, 10, 11];0,8955;(\infty, (3,1), (15,1), (3,2), (4,1), (13,2), (8,1), (7,1), (9,1), (0,1), (10,1), (10,2), (0,2), (18,2), (12,2), (6,1), (19,2)) ((19,1), (12,1), (8,2), (16,2), (7,2), (16,1), (14,2), (17,2), (5,1)) ((17,1), (1,2), (18,1), (13,1)) ((6,2), (11,2), (14,1), (11,1)) ((9,2), (5,2), (4,2), (2,1)) ((2,2), (1,1), (15,2))
OP(17,9,3,3,3,3,3);0;Solved;0,9710;CriticalPath [8, 9, 10, 11];1,7452;(\infty, (18,1), (7,1), (2,1), (6,1), (12,2), (15,1), (4,2), (12,1), (0,1), (10,1), (10,2), (0,2), (11,2), (13,2), (9,1), (16,2)) ((19,1), (16,1), (17,1), (5,2), (1,2), (5,1), (19,2), (2,2), (1,1)) ((14,1), (7,2), (8,1)) ((3,1), (6,2), (14,2)) ((11,1), (4,1), (9,2)) ((8,2), (15,2), (13,1)) ((17,2), (18,2), (3,2))
OP(17,8,8,5,3);0;Solved;0,5620;CriticalPath [8, 9, 10, 11];1,3449;(\infty, (6,1), (12,1), (13,2), (8,1), (15,2), (11,1), (15,1), (17,1), (0,1), (10,1), (10,2), (0,2), (1,2), (3,2), (7,1), (4,2)) ((5,1), (4,1), (18,2), (9,2), (17,2), (2,1), (8,2), (14,2)) ((9,1), (16,1), (7,2), (19,1), (14,1), (6,2), (11,2), (18,1)) ((1,1), (19,2), (12,2), (16,2), (13,1)) ((2,2), (3,1), (5,2))
OP(17,8,7,6,3);0;Solved;0,3460;CriticalPath [8, 9, 10, 11];1,1102;(\infty, (5,1), (11,1), (2,2), (8,1), (11,2), (13,1), (12,1), (7,1), (0,1), (10,1), (10,2), (0,2), (8,2), (13,2), (14,1), (1,2)) ((1,1), (4,1), (19,2), (18,2), (16,2), (19,1), (12,2), (5,2)) ((16,1), (18,1), (14,2), (9,1), (17,1), (6,2), (17,2)) ((6,1), (2,1), (4,2), (7,2), (3,2), (15,1)) ((9,2), (3,1), (15,2))
OP(17,8,7,5,4);0;Solved;0,2220;CriticalPath [8, 9, 10, 11];1,0041;(\infty, (15,1), (11,1), (6,1), (19,1), (18,2), (7,1), (5,2), (2,1), (0,1), (10,1), (10,2), (0,2), (16,2), (17,2), (12,1), (13,2)) ((16,1), (4,1), (13,1), (19,2), (1,2), (14,1), (8,2), (11,2)) ((18,1), (17,1), (6,2), (9,1), (3,1), (15,2), (2,2)) ((8,1), (5,1), (7,2), (12,2), (4,2)) ((1,1), (9,2), (3,2), (14,2))
OP(17,8,7,3,3,3);0;Solved;0,2360;CriticalPath [8, 9, 10, 11];1,0293;(\infty, (2,1), (18,1), (9,1), (4,1), (7,2), (19,1), (1,2), (7,1), (0,1), (10,1), (10,2), (0,2), (5,2), (14,2), (1,1), (12,2)) ((13,1), (5,1), (11,1), (3,2), (15,2), (8,1), (17,2), (18,2)) ((12,1), (14,1), (9,2), (3,1), (6,1), (4,2), (11,2)) ((16,1), (17,1), (13,2)) ((16,2), (19,2), (15,1)) ((8,2), (6,2), (2,2))
OP(17,8,5,4,4,3);0;Solved;0,2000;CriticalPath [8, 9, 10, 11];0,9692;(\infty, (13,1), (4,1), (16,2), (3,1), (11,2), (7,1), (9,1), (17,1), (0,1), (10,1), (10,2), (0,2), (8,2), (4,2), (2,1), (1,2)) ((5,1), (19,1), (14,2), (15,2), (18,2), (1,1), (12,2), (3,2)) ((16,1), (11,1), (17,2), (8,1), (15,1)) ((19,2), (5,2), (18,1), (14,1)) ((2,2), (7,2), (9,2), (6,1)) ((6,2), (12,1), (13,2))
OP(17,7,7,7,3);0;Solved;0,2110;CriticalPath [8, 9, 10, 11];0,9821;(\infty, (14,1), (13,1), (9,1), (2,1), (3,2), (19,1), (1,2), (15,1), (0,1), (10,1), (10,2), (0,2), (19,2), (15,2), (17,1), (2,2)) ((7,1), (1,1), (12,1), (7,2), (5,2), (18,1), (6,2)) ((11,2), (8,1), (5,1), (17,2), (6,1), (4,1), (18,2)) ((12,2), (3,1), (11,1), (8,2), (14,2), (9,2), (16,1)) ((13,2), (4,2), (16,2))
OP(17,7,6,6,5);0;Solved;0,0420;CriticalPath [8, 9, 10, 11];0,8140;(\infty, (14,1), (19,1), (13,1), (16,1), (3,2), (5,1), (4,2), (8,1), (0,1), (10,1), (10,2), (0,2), (5,2), (1,2), (12,1), (6,2)) ((4,1), (6,1), (15,1), (7,2), (14,2), (9,1), (12,2)) ((19,2), (2,1), (3,1), (16,2), (1,1), (17,1)) ((17,2), (9,2), (18,1), (11,1), (15,2), (18,2)) ((13,2), (7,1), (8,2), (2,2), (11,2))
OP(17,7,6,5,3,3);0;Solved;0,0850;CriticalPath [8, 9, 10, 11];0,8765;(\infty, (1,1), (2,1), (7,1), (11,1), (4,2), (3,1), (8,2), (6,1), (0,1), (10,1), (10,2), (0,2), (7,2), (16,2), (4,1), (15,2)) ((5,1), (14,1), (12,1), (19,2), (1,2), (18,1), (2,2)) ((6,2), (8,1), (15,1), (3,2), (9,1), (17,1)) ((17,2), (11,2), (16,1), (19,1), (5,2)) ((12,2), (9,2), (13,1)) ((13,2), (14,2), (18,2))
OP(17,7,6,4,4,3);0;Solved;0,0730;CriticalPath [8, 9, 10, 11];0,8457;(\infty, (1,1), (2,1), (7,1), (11,1), (4,2), (3,1), (8,2), (6,1), (0,1), (10,1), (10,2), (0,2), (6,2), (13,2), (4,1), (19,2)) ((5,1), (14,1), (12,1), (18,2), (1,2), (18,1), (2,2)) ((15,2), (8,1), (15,1), (3,2), (9,1), (17,1)) ((11,2), (7,2), (16,1), (19,1)) ((12,2), (14,2), (9,2), (13,1)) ((5,2), (16,2), (17,2))
OP(17,7,5,5,4,3);0;Solved;0,0560;CriticalPath [8, 9, 10, 11];0,8429;(\infty, (16,1), (15,1), (11,1), (2,1), (1,2), (3,1), (18,2), (14,1), (0,1), (10,1), (10,2), (0,2), (5,2), (7,2), (4,1), (16,2)) ((5,1), (13,1), (8,1), (9,2), (17,2), (1,1), (14,2)) ((12,2), (6,1), (19,1), (6,2), (18,1)) ((7,1), (4,2), (3,2), (12,1), (9,1)) ((19,2), (13,2), (2,2), (17,1)) ((15,2), (8,2), (11,2))
OP(17,7,5,4,4,4);0;Solved;0,0520;CriticalPath [8, 9, 10, 11];0,8667;(\infty, (7,1), (16,1), (13,1), (19,1), (12,2), (9,1), (16,2), (12,1), (0,1), (10,1), (10,2), (0,2), (6,2), (8,2), (2,1), (19,2)) ((6,1), (1,1), (17,2), (9,2), (2,2), (3,1), (1,2)) ((17,1), (18,1), (11,1), (3,2), (15,1)) ((8,1), (13,2), (18,2), (4,1)) ((5,1), (14,2), (11,2), (7,2)) ((14,1), (5,2), (4,2), (15,2))
OP(17,7,5,3,3,3,3);0;Solved;0,2300;CriticalPath [8, 9, 10, 11];0,9890;(\infty, (6,1), (17,1), (4,2), (1,1), (7,2), (15,1), (14,2), (19,1), (0,1), (10,1), (10,2), (0,2), (16,2), (11,2), (9,1), (2,2)) ((18,1), (4,1), (13,2), (15,2), (8,2), (12,1), (6,2)) ((7,1), (3,1), (11,1), (16,1), (14,1)) ((8,1), (5,2), (19,2)) ((2,1), (5,1), (3,2)) ((18,2), (17,2), (13,1)) ((9,2), (1,2), (12,2))
OP(17,7,4,4,3,3,3);0;Solved;0,1750;CriticalPath [8, 9, 10, 11];0,9407;(\infty, (14,1), (16,1), (5,1), (17,1), (16,2), (12,1), (5,2), (4,1), (0,1), (10,1), (10,2), (0,2), (3,2), (1,2), (7,1), (12,2)) ((1,1), (6,1), (13,1), (8,2), (2,2), (15,1), (18,2)) ((17,2), (19,1), (18,1), (6,2)) ((11,1), (8,1), (19,2), (7,2)) ((3,1), (9,1), (15,2)) ((4,2), (11,2), (2,1)) ((14,2), (9,2), (13,2))
OP(17,6,6,5,4,3);0;Solved;0,0880;CriticalPath [8, 9, 10, 11];0,8933;(\infty, (7,1), (18,1), (3,2), (8,1), (4,2), (12,1), (17,1), (19,1), (0,1), (10,1), (10,2), (0,2), (6,2), (14,2), (5,1), (11,2)) ((9,1), (3,1), (2,2), (13,2), (18,2), (16,1)) ((16,2), (17,2), (13,1), (1,1), (19,2), (2,1)) ((15,1), (8,2), (1,2), (14,1), (11,1)) ((7,2), (5,2), (9,2), (6,1)) ((15,2), (4,1), (12,2))
OP(17,6,5,5,5,3);0;Solved;0,5860;CriticalPath [8, 9, 10, 11];1,3622;(\infty, (7,1), (6,1), (12,2), (15,1), (6,2), (1,1), (2,2), (3,1), (0,1), (10,1), (10,2), (0,2), (16,2), (15,2), (13,1), (5,2)) ((4,1), (2,1), (17,2), (14,2), (16,1), (8,1)) ((13,2), (18,2), (9,1), (18,1), (1,2)) ((5,1), (11,1), (19,2), (8,2), (12,1)) ((19,1), (3,2), (9,2), (7,2), (14,1)) ((11,2), (17,1), (4,2))
OP(17,6,5,4,3,3,3);0;Solved;0,1820;CriticalPath [8, 9, 10, 11];0,9438;(\infty, (6,1), (4,1), (18,2), (7,1), (9,2), (17,1), (13,1), (14,1), (0,1), (10,1), (10,2), (0,2), (6,2), (3,2), (8,1), (14,2)) ((18,1), (9,1), (5,2), (1,2), (12,2), (5,1)) ((15,2), (8,2), (15,1), (12,1), (13,2)) ((11,1), (19,1), (17,2), (16,2)) ((1,1), (16,1), (4,2)) ((19,2), (11,2), (2,1)) ((7,2), (3,1), (2,2))
OP(17,5,5,5,3,3,3);0;Solved;0,2990;CriticalPath [8, 9, 10, 11];1,0678;(\infty, (13,1), (19,1), (14,2), (11,1), (3,2), (16,1), (1,1), (17,1), (0,1), (10,1), (10,2), (0,2), (4,2), (13,2), (2,1), (11,2)) ((14,1), (6,1), (2,2), (7,2), (15,2)) ((12,1), (5,2), (8,2), (3,1), (5,1)) ((9,2), (7,1), (18,1), (17,2), (16,2)) ((8,1), (9,1), (6,2)) ((1,2), (19,2), (15,1)) ((18,2), (4,1), (12,2))
OP(17,5,4,4,4,4,3);0;Solved;0,3020;CriticalPath [8, 9, 10, 11];1,0724;(\infty, (17,1), (11,1), (16,2), (2,1), (9,2), (1,1), (18,1), (7,1), (0,1), (10,1), (10,2), (0,2), (1,2), (15,2), (12,1), (7,2)) ((3,1), (4,1), (13,2), (8,2), (4,2)) ((9,1), (6,2), (3,2), (5,1)) ((6,1), (18,2), (16,1), (8,1)) ((5,2), (12,2), (19,1), (14,1)) ((11,2), (2,2), (14,2), (15,1)) ((17,2), (13,1), (19,2))
OP(17,5,4,3,3,3,3,3);0;Solved;0,6060;CriticalPath [8, 9, 10, 11];1,3752;(\infty, (19,1), (17,1), (18,1), (4,1), (18,2), (7,1), (11,2), (15,1), (0,1), (10,1), (10,2), (0,2), (7,2), (2,2), (1,1), (3,2)) ((5,1), (13,1), (2,1), (19,2), (13,2)) ((14,1), (6,2), (4,2), (11,1)) ((9,1), (14,2), (16,1)) ((6,1), (1,2), (5,2)) ((12,1), (8,1), (15,2)) ((9,2), (12,2), (3,1)) ((16,2), (8,2), (17,2))
OP(16,15,7,3);0;Solved;0,1550;CriticalPath [8, 9, 10, 11];0,9566;(\infty, (9,1), (1,1), (19,2), (2,1), (15,2), (3,1), (4,2), (17,1), (0,1), (10,1), (10,2), (0,2), (6,2), (7,2), (9,2)) ((16,1), (18,1), (13,1), (17,2), (12,2), (16,2), (7,1), (2,2), (13,2), (8,1), (14,1), (5,2), (11,1), (12,1), (18,2)) ((15,1), (19,1), (6,1), (14,2), (11,2), (3,2), (4,1)) ((1,2), (5,1), (8,2))
OP(16,13,9,3);0;Solved;0,3770;CriticalPath [8, 9, 10, 11];1,1540;(\infty, (9,1), (4,1), (15,2), (7,1), (14,2), (12,1), (6,2), (17,1), (0,1), (10,1), (10,2), (0,2), (2,2), (3,2), (7,2)) ((5,1), (14,1), (15,1), (8,2), (13,2), (18,1), (2,1), (1,2), (4,2), (6,1), (13,1), (16,2), (11,1)) ((8,1), (12,2), (19,2), (3,1), (1,1), (18,2), (9,2), (17,2), (16,1)) ((11,2), (19,1), (5,2))
OP(16,13,7,5);0;Solved;0,0690;CriticalPath [8, 9, 10, 11];0,8493;(\infty, (15,1), (14,1), (16,2), (5,1), (18,2), (12,1), (8,1), (13,1), (0,1), (10,1), (10,2), (0,2), (6,2), (9,2), (11,2)) ((9,1), (11,1), (17,1), (5,2), (4,2), (12,2), (16,1), (17,2), (13,2), (19,1), (2,1), (19,2), (1,1)) ((4,1), (3,2), (14,2), (7,1), (18,1), (2,2), (7,2)) ((1,2), (6,1), (15,2), (3,1), (8,2))
OP(16,13,5,4,3);0;Solved;0,1380;CriticalPath [8, 9, 10, 11];0,9365;(\infty, (18,1), (3,1), (11,2), (9,1), (3,2), (11,1), (4,2), (8,1), (0,1), (10,1), (10,2), (0,2), (5,2), (6,2), (14,2)) ((15,1), (19,1), (17,1), (8,2), (17,2), (16,1), (2,1), (1,2), (7,2), (4,1), (7,1), (13,2), (6,1)) ((5,1), (9,2), (2,2), (13,1), (12,1)) ((12,2), (15,2), (19,2), (14,1)) ((16,2), (1,1), (18,2))
OP(16,11,9,5);0;Solved;0,2150;CriticalPath [8, 9, 10, 11];0,9979;(\infty, (12,1), (7,1), (16,2), (4,1), (17,2), (3,1), (14,2), (9,1), (0,1), (10,1), (10,2), (0,2), (6,2), (9,2), (18,2)) ((14,1), (15,1), (18,1), (2,2), (7,2), (19,1), (5,1), (8,2), (1,2), (2,1), (6,1)) ((5,2), (8,1), (1,1), (19,2), (15,2), (13,1), (11,1), (12,2), (4,2)) ((11,2), (16,1), (3,2), (17,1), (13,2))
OP(16,11,7,4,3);0;Solved;0,1430;CriticalPath [8, 9, 10, 11];0,9024;(\infty, (12,1), (3,1), (11,2), (9,1), (3,2), (11,1), (4,2), (8,1), (0,1), (10,1), (10,2), (0,2), (5,2), (6,2), (14,2)) ((15,1), (18,1), (17,1), (8,2), (17,2), (16,1), (2,1), (1,2), (7,2), (4,1), (19,1)) ((13,2), (7,1), (5,1), (9,2), (2,2), (13,1), (6,1)) ((12,2), (15,2), (19,2), (14,1)) ((16,2), (1,1), (18,2))
OP(16,11,6,5,3);0;Solved;0,1050;CriticalPath [8, 9, 10, 11];0,9064;(\infty, (2,1), (4,1), (3,2), (5,1), (11,2), (7,1), (12,2), (1,1), (0,1), (10,1), (10,2), (0,2), (4,2), (13,2), (18,2)) ((6,1), (3,1), (17,1), (14,2), (16,2), (8,1), (16,1), (9,2), (17,2), (15,1), (11,1)) ((5,2), (9,1), (18,1), (7,2), (8,2), (13,1)) ((12,1), (6,2), (19,2), (2,2), (19,1)) ((15,2), (14,1), (1,2))
OP(16,11,5,3,3,3);0;Solved;0,1350;CriticalPath [8, 9, 10, 11];0,9009;(\infty, (16,1), (1,1), (19,2), (2,1), (11,2), (17,1), (4,2), (18,1), (0,1), (10,1), (10,2), (0,2), (13,2), (14,2), (8,2)) ((19,1), (7,1), (11,1), (12,2), (1,2), (5,1), (8,1), (16,2), (18,2), (15,1), (6,1)) ((15,2), (3,1), (9,1), (2,2), (7,2)) ((12,1), (13,1), (17,2)) ((9,2), (5,2), (14,1)) ((6,2), (4,1), (3,2))
OP(16,10,7,5,3);0;Solved;0,3300;CriticalPath [8, 9, 10, 11];1,1291;(\infty, (8,1), (1,1), (6,2), (2,1), (3,2), (4,1), (11,2), (5,1), (0,1), (10,1), (10,2), (0,2), (17,2), (15,2), (14,2)) ((9,1), (11,1), (17,1), (8,2), (16,2), (13,1), (14,1), (2,2), (7,2), (18,1)) ((12,1), (4,2), (7,1), (19,1), (1,2), (12,2), (16,1)) ((3,1), (18,2), (5,2), (19,2), (6,1)) ((9,2), (15,1), (13,2))
OP(16,9,8,5,3);0;Solved;0,0770;CriticalPath [8, 9, 10, 11];0,8756;(\infty, (3,1), (17,1), (6,2), (4,1), (11,2), (5,1), (4,2), (7,1), (0,1), (10,1), (10,2), (0,2), (16,2), (17,2), (9,2)) ((6,1), (9,1), (14,1), (8,2), (19,2), (8,1), (12,1), (7,2), (14,2)) ((19,1), (11,1), (15,2), (2,1), (13,1), (5,2), (2,2), (1,1)) ((15,1), (13,2), (18,2), (12,2), (16,1)) ((1,2), (18,1), (3,2))
