OP_Name;Instance;Status;LabellingTime;Notes;TotalTime;Solution
OP(38,7,5,3);0;Solved;0,3130;CriticalPath [0, 1, 2, 3];1,9291;(\infty, (0,1), (13,1), (13,2), (0,2), (25,2), (1,1), (9,2), (15,2), (12,1), (22,2), (5,1), (16,1), (11,1), (6,2), (23,2), (21,2), (17,2), (20,2), (5,2), (8,1), (10,2), (9,1), (15,1), (14,1), (6,1), (18,1), (8,2), (2,1), (24,2), (4,1), (18,2), (11,2), (22,1), (7,2), (12,2), (3,1), (2,2)) ((25,1), (3,2), (24,1), (16,2), (4,2), (14,2), (21,1)) ((7,1), (23,1), (20,1), (1,2), (19,2)) ((10,1), (19,1), (17,1))
OP(37,13,3);0;Solved;0,7360;CriticalPath [11, 12, 13, 14];2,0722;(\infty, (6,1), (18,2), (22,1), (14,2), (20,2), (23,1), (2,2), (3,2), (21,1), (5,2), (24,1), (0,1), (13,1), (13,2), (0,2), (19,2), (22,2), (12,2), (7,2), (5,1), (16,2), (7,1), (25,1), (19,1), (2,1), (16,1), (10,2), (4,1), (8,2), (20,1), (11,2), (23,2), (8,1), (1,2), (9,2), (24,2)) ((18,1), (11,1), (6,2), (3,1), (4,2), (21,2), (25,2), (9,1), (12,1), (1,1), (17,1), (15,2), (17,2)) ((10,1), (15,1), (14,1))
OP(37,11,5);0;Solved;0,0750;CriticalPath [10, 11, 12, 13];1,4038;(\infty, (3,1), (5,2), (4,1), (12,2), (20,2), (5,1), (24,2), (9,2), (6,1), (10,2), (0,1), (13,1), (13,2), (0,2), (22,2), (19,2), (7,2), (16,2), (18,2), (7,1), (25,2), (8,1), (9,1), (12,1), (10,1), (16,1), (4,2), (23,1), (15,1), (24,1), (3,2), (2,2), (19,1), (14,2), (8,2), (15,2)) ((2,1), (14,1), (11,2), (21,1), (17,2), (1,2), (6,2), (20,1), (25,1), (23,2), (17,1)) ((1,1), (21,2), (22,1), (18,1), (11,1))
OP(37,9,7);0;Solved;0,6900;CriticalPath [11, 12, 13, 14];1,9938;(\infty, (23,1), (5,2), (12,1), (19,2), (24,2), (1,1), (16,2), (2,2), (4,1), (8,2), (20,1), (0,1), (13,1), (13,2), (0,2), (25,2), (9,2), (3,2), (14,2), (8,1), (10,2), (24,1), (19,1), (18,1), (9,1), (5,1), (23,2), (6,1), (7,2), (11,1), (20,2), (22,2), (2,1), (1,2), (18,2), (15,2)) ((3,1), (22,1), (6,2), (16,1), (11,2), (4,2), (12,2), (7,1), (21,1)) ((17,1), (14,1), (17,2), (21,2), (10,1), (25,1), (15,1))
OP(37,9,4,3);0;Solved;0,0490;CriticalPath [11, 12, 13, 14];1,3546;(\infty, (18,1), (12,2), (3,1), (5,2), (25,2), (11,1), (6,2), (8,2), (17,1), (2,2), (1,1), (0,1), (13,1), (13,2), (0,2), (15,2), (19,2), (24,2), (14,2), (21,1), (20,2), (10,1), (22,1), (15,1), (9,1), (5,1), (17,2), (12,1), (9,2), (19,1), (11,2), (3,2), (23,1), (4,2), (23,2), (22,2)) ((16,1), (8,1), (16,2), (20,1), (18,2), (1,2), (24,1), (14,1), (25,1)) ((21,2), (6,1), (10,2), (7,2)) ((7,1), (4,1), (2,1))
OP(37,8,5,3);0;Solved;0,8020;CriticalPath [11, 12, 13, 14];2,1188;(\infty, (10,1), (17,2), (7,1), (8,2), (1,2), (5,1), (4,2), (16,2), (4,1), (23,2), (14,1), (0,1), (13,1), (13,2), (0,2), (6,2), (9,2), (14,2), (3,2), (9,1), (15,2), (11,1), (22,1), (19,1), (21,1), (15,1), (18,2), (1,1), (25,2), (2,1), (10,2), (2,2), (17,1), (19,2), (20,2), (24,2)) ((24,1), (23,1), (11,2), (6,1), (22,2), (12,2), (21,2), (3,1)) ((16,1), (20,1), (12,1), (7,2), (5,2)) ((25,1), (18,1), (8,1))
OP(37,7,6,3);0;Solved;0,5920;CriticalPath [11, 12, 13, 14];2,1626;(\infty, (2,1), (3,2), (4,1), (19,2), (21,2), (7,1), (23,2), (5,2), (22,1), (7,2), (12,1), (0,1), (13,1), (13,2), (0,2), (22,2), (15,2), (20,2), (9,2), (23,1), (2,2), (21,1), (19,1), (1,1), (18,1), (17,1), (10,2), (16,1), (12,2), (8,1), (18,2), (17,2), (20,1), (11,2), (25,2), (16,2)) ((10,1), (3,1), (6,2), (24,1), (4,2), (14,2), (8,2)) ((6,1), (11,1), (14,1), (25,1), (1,2), (24,2)) ((15,1), (5,1), (9,1))
OP(37,7,5,4);0;Solved;0,6410;CriticalPath [19, 20, 21, 22];2,0414;(\infty, (25,1), (18,2), (15,2), (4,2), (19,1), (7,2), (17,2), (22,2), (15,1), (1,2), (22,1), (6,2), (20,2), (12,2), (19,2), (21,2), (25,2), (10,1), (9,1), (0,1), (13,1), (13,2), (0,2), (2,1), (5,2), (8,1), (16,2), (20,1), (18,1), (23,1), (11,1), (5,1), (12,1), (16,1), (10,2), (11,2)) ((23,2), (14,1), (9,2), (3,1), (21,1), (24,1), (14,2)) ((3,2), (4,1), (8,2), (2,2), (1,1)) ((7,1), (17,1), (6,1), (24,2))
OP(37,7,3,3,3);0;Solved;0,1250;CriticalPath [11, 12, 13, 14];1,4664;(\infty, (25,1), (1,2), (5,1), (23,2), (7,2), (22,1), (8,2), (11,2), (17,1), (5,2), (21,1), (0,1), (13,1), (13,2), (0,2), (20,2), (12,2), (21,2), (10,2), (15,1), (6,2), (23,1), (14,1), (7,1), (10,1), (20,1), (2,2), (24,1), (4,2), (1,1), (17,2), (3,2), (2,1), (25,2), (24,2), (19,2)) ((3,1), (11,1), (9,2), (16,1), (15,2), (22,2), (18,2)) ((18,1), (19,1), (4,1)) ((9,1), (16,2), (14,2)) ((6,1), (8,1), (12,1))
OP(37,5,4,4,3);0;Solved;0,1090;CriticalPath [43, 44, 41, 42];1,3428;(\infty, (19,1), (9,2), (21,1), (12,2), (15,2), (18,1), (16,2), (10,2), (14,1), (12,1), (8,1), (14,2), (6,1), (17,2), (18,2), (22,2), (8,2), (23,2), (21,2), (3,1), (5,2), (16,1), (15,1), (5,1), (10,1), (24,1), (1,2), (7,1), (11,2), (25,1), (4,2), (20,2), (1,1), (2,2), (19,2), (24,2)) ((4,1), (11,1), (2,1), (22,1), (3,2)) ((13,2), (0,2), (0,1), (13,1)) ((7,2), (23,1), (6,2), (25,2)) ((9,1), (20,1), (17,1))
OP(36,9,5,3);0;Solved;0,2500;CriticalPath [0, 1, 2, 3];1,5018;(\infty, (0,1), (13,1), (13,2), (0,2), (10,2), (5,1), (8,2), (12,2), (19,1), (5,2), (8,1), (10,1), (14,2), (9,2), (11,2), (2,2), (21,2), (12,1), (7,2), (6,1), (24,2), (17,1), (2,1), (24,1), (23,1), (9,1), (20,2), (4,1), (3,2), (7,1), (22,2), (25,2), (1,1), (18,2), (6,2)) ((22,1), (16,1), (25,1), (15,1), (20,1), (4,2), (15,2), (16,2), (14,1)) ((21,1), (18,1), (11,1), (19,2), (1,2)) ((3,1), (17,2), (23,2))
OP(35,15,3);0;Solved;0,1400;CriticalPath [1, 2, 3, 4];1,4116;(\infty, (14,1), (0,1), (13,1), (13,2), (0,2), (9,1), (25,2), (20,2), (21,1), (6,2), (18,1), (17,1), (15,1), (7,2), (17,2), (21,2), (22,2), (24,2), (12,2), (19,1), (16,2), (4,1), (7,1), (12,1), (3,1), (11,1), (9,2), (25,1), (1,2), (23,1), (2,2), (5,2), (24,1), (4,2)) ((15,2), (20,1), (10,1), (6,1), (14,2), (5,1), (8,2), (19,2), (10,2), (16,1), (1,1), (8,1), (2,1), (3,2), (23,2)) ((22,1), (18,2), (11,2))
OP(35,13,5);0;Solved;0,7500;CriticalPath [1, 2, 3, 4];2,0370;(\infty, (14,1), (0,1), (13,1), (13,2), (0,2), (4,1), (3,2), (22,2), (7,1), (12,2), (24,1), (14,2), (11,2), (1,2), (9,2), (4,2), (16,2), (5,2), (25,2), (1,1), (21,2), (19,1), (22,1), (18,1), (17,1), (8,1), (17,2), (11,1), (2,2), (9,1), (6,2), (15,2), (3,1), (24,2)) ((18,2), (15,1), (21,1), (2,1), (23,1), (25,1), (10,2), (8,2), (7,2), (6,1), (16,1), (20,2), (10,1)) ((19,2), (23,2), (5,1), (20,1), (12,1))
OP(35,11,7);0;Solved;0,2970;CriticalPath [11, 12, 13, 14];1,5619;(\infty, (4,1), (5,2), (16,2), (24,2), (17,2), (8,1), (18,2), (21,2), (9,1), (15,2), (10,1), (0,1), (13,1), (13,2), (0,2), (10,2), (14,2), (20,2), (25,2), (11,1), (7,2), (14,1), (15,1), (17,1), (12,1), (1,1), (3,2), (6,1), (18,1), (21,1), (2,2), (4,2), (22,1), (12,2)) ((19,2), (24,1), (20,1), (2,1), (1,2), (3,1), (6,2), (23,2), (11,2), (19,1), (25,1)) ((16,1), (23,1), (8,2), (9,2), (5,1), (22,2), (7,1))
OP(35,11,4,3);0;Solved;0,6720;CriticalPath [23, 24, 25, 26];1,9171;(\infty, (11,1), (18,2), (2,2), (4,1), (3,2), (2,1), (12,1), (14,1), (5,2), (25,1), (19,1), (20,1), (6,2), (10,1), (7,2), (22,1), (10,2), (14,2), (9,1), (11,2), (23,2), (21,2), (16,2), (0,1), (13,1), (13,2), (0,2), (17,2), (9,2), (8,2), (24,1), (6,1), (15,1), (19,2)) ((3,1), (24,2), (4,2), (1,1), (20,2), (5,1), (8,1), (23,1), (16,1), (21,1), (17,1)) ((7,1), (15,2), (22,2), (25,2)) ((1,2), (18,1), (12,2))
OP(35,10,5,3);0;Solved;1,2350;CriticalPath [11, 12, 13, 14];2,4854;(\infty, (19,1), (9,2), (12,2), (19,2), (18,2), (20,1), (14,2), (2,2), (1,1), (10,2), (6,1), (0,1), (13,1), (13,2), (0,2), (22,2), (24,2), (15,2), (5,2), (21,1), (7,2), (18,1), (23,1), (12,1), (24,1), (15,1), (20,2), (9,1), (8,1), (16,1), (11,2), (16,2), (2,1), (25,2)) ((17,2), (11,1), (7,1), (5,1), (4,2), (22,1), (3,2), (21,2), (1,2), (25,1)) ((17,1), (14,1), (4,1), (23,2), (8,2)) ((3,1), (6,2), (10,1))
OP(35,9,6,3);0;Solved;1,5150;CriticalPath [0, 1, 2, 3];2,7792;(\infty, (0,1), (13,1), (13,2), (0,2), (16,2), (9,1), (15,2), (1,2), (3,1), (23,2), (18,1), (9,2), (7,1), (22,2), (21,2), (19,2), (10,2), (4,2), (7,2), (25,1), (18,2), (11,2), (19,1), (24,1), (21,1), (10,1), (5,2), (1,1), (20,1), (12,1), (14,1), (17,2), (8,1), (24,2)) ((2,2), (6,2), (22,1), (5,1), (15,1), (11,1), (12,2), (20,2), (6,1)) ((4,1), (16,1), (17,1), (23,1), (8,2), (3,2)) ((2,1), (25,2), (14,2))
OP(35,9,5,4);0;Solved;1,2810;CriticalPath [23, 24, 25, 26];2,5951;(\infty, (4,1), (14,2), (3,2), (23,1), (5,2), (11,2), (18,1), (6,2), (1,1), (12,1), (10,2), (6,1), (22,1), (2,1), (16,1), (21,1), (20,1), (9,2), (17,1), (9,1), (16,2), (7,1), (24,1), (0,1), (13,1), (13,2), (0,2), (10,1), (14,1), (11,1), (23,2), (1,2), (25,1), (2,2)) ((17,2), (25,2), (5,1), (22,2), (24,2), (3,1), (4,2), (21,2), (20,2)) ((12,2), (7,2), (19,2), (8,1), (15,1)) ((15,2), (8,2), (18,2), (19,1))
OP(35,9,3,3,3);0;Solved;0,3750;CriticalPath [9, 10, 11, 12];1,6242;(\infty, (9,1), (18,2), (11,1), (8,2), (15,1), (10,2), (1,2), (2,1), (4,2), (0,1), (13,1), (13,2), (0,2), (22,2), (16,1), (19,1), (17,1), (20,2), (10,1), (22,1), (7,1), (12,1), (2,2), (12,2), (9,2), (11,2), (23,1), (14,1), (19,2), (24,2), (4,1), (5,2), (16,2), (17,2)) ((18,1), (24,1), (20,1), (6,2), (21,1), (3,1), (25,2), (1,1), (8,1)) ((3,2), (21,2), (15,2)) ((6,1), (23,2), (5,1)) ((14,2), (25,1), (7,2))
OP(35,8,7,3);0;Solved;0,0460;CriticalPath [1, 2, 3, 4];1,3036;(\infty, (19,1), (0,1), (13,1), (13,2), (0,2), (12,1), (6,2), (11,2), (18,1), (23,2), (20,1), (23,1), (14,1), (16,2), (10,2), (19,2), (9,2), (20,2), (22,2), (7,1), (2,2), (16,1), (15,1), (25,1), (21,1), (3,1), (14,2), (5,1), (3,2), (11,1), (7,2), (15,2), (9,1), (25,2)) ((24,2), (1,1), (6,1), (17,1), (21,2), (4,1), (5,2), (12,2)) ((1,2), (2,1), (8,1), (22,1), (24,1), (8,2), (4,2)) ((10,1), (18,2), (17,2))
OP(35,7,6,5);0;Solved;0,4370;CriticalPath [11, 12, 13, 14];1,7144;(\infty, (22,1), (5,2), (21,2), (23,2), (11,2), (16,1), (12,2), (16,2), (19,1), (24,2), (5,1), (0,1), (13,1), (13,2), (0,2), (7,2), (8,1), (2,1), (4,2), (22,2), (25,2), (10,1), (14,1), (25,1), (11,1), (21,1), (6,2), (18,1), (8,2), (17,1), (24,1), (1,2), (20,1), (18,2)) ((10,2), (6,1), (4,1), (3,1), (12,1), (15,1), (9,2)) ((19,2), (2,2), (1,1), (9,1), (17,2), (7,1)) ((14,2), (3,2), (23,1), (15,2), (20,2))
OP(35,7,5,3,3);0;Solved;2,3750;CriticalPath [11, 12, 13, 14];3,6212;(\infty, (21,1), (3,2), (10,1), (17,2), (22,2), (11,1), (4,1), (21,2), (7,1), (10,2), (9,1), (0,1), (13,1), (13,2), (0,2), (8,2), (12,2), (23,2), (4,2), (5,1), (9,2), (7,2), (12,1), (24,1), (18,1), (8,1), (18,2), (16,1), (1,1), (2,1), (25,2), (24,2), (15,1), (5,2)) ((20,2), (14,1), (19,1), (23,1), (20,1), (22,1), (14,2)) ((16,2), (6,2), (17,1), (25,1), (19,2)) ((3,1), (15,2), (1,2)) ((6,1), (2,2), (11,2))
OP(35,7,4,4,3);0;Solved;0,9530;CriticalPath [1, 2, 3, 4];2,2583;(\infty, (19,1), (0,1), (13,1), (13,2), (0,2), (16,2), (15,2), (10,2), (18,1), (6,2), (4,2), (3,1), (12,1), (21,2), (4,1), (24,2), (18,2), (22,2), (23,1), (8,2), (2,1), (14,2), (7,1), (10,1), (22,1), (1,2), (25,1), (2,2), (11,2), (23,2), (12,2), (5,2), (21,1), (19,2)) ((15,1), (16,1), (11,1), (9,1), (1,1), (9,2), (5,1)) ((24,1), (20,1), (17,2), (20,2)) ((6,1), (17,1), (7,2), (25,2)) ((8,1), (3,2), (14,1))
OP(35,6,5,4,3);0;Solved;1,5160;CriticalPath [11, 12, 13, 14];2,7726;(\infty, (20,1), (19,2), (7,2), (25,2), (9,2), (24,1), (25,1), (1,2), (17,1), (12,2), (18,1), (0,1), (13,1), (13,2), (0,2), (22,2), (23,2), (18,2), (3,2), (2,1), (6,2), (3,1), (15,1), (5,1), (11,1), (8,1), (16,2), (10,1), (1,1), (23,1), (14,2), (8,2), (22,1), (10,2)) ((24,2), (9,1), (16,1), (14,1), (11,2), (6,1)) ((20,2), (17,2), (15,2), (19,1), (4,1)) ((4,2), (21,1), (2,2), (21,2)) ((12,1), (5,2), (7,1))
OP(35,5,5,5,3);0;Solved;1,1560;CriticalPath [1, 2, 3, 4];2,4255;(\infty, (5,1), (0,1), (13,1), (13,2), (0,2), (4,1), (20,2), (16,2), (17,2), (2,2), (1,1), (7,1), (8,1), (18,2), (25,2), (5,2), (10,1), (3,1), (7,2), (25,1), (8,2), (6,1), (14,1), (2,1), (11,1), (15,1), (22,2), (14,2), (23,2), (21,2), (24,2), (12,2), (23,1), (15,2)) ((9,2), (18,1), (16,1), (19,1), (4,2)) ((12,1), (11,2), (17,1), (10,2), (22,1)) ((21,1), (1,2), (24,1), (3,2), (19,2)) ((9,1), (6,2), (20,1))
OP(35,5,4,3,3,3);0;Solved;1,0630;CriticalPath [1, 2, 3, 4];2,3049;(\infty, (22,1), (0,1), (13,1), (13,2), (0,2), (23,1), (17,2), (11,2), (19,1), (4,2), (20,1), (10,1), (5,1), (9,2), (25,2), (8,2), (23,2), (22,2), (24,2), (8,1), (16,2), (7,1), (15,1), (16,1), (18,1), (1,1), (2,2), (21,1), (7,2), (9,1), (5,2), (10,2), (17,1), (14,2)) ((21,2), (6,1), (12,1), (24,1), (3,2)) ((11,1), (6,2), (18,2), (4,1)) ((14,1), (3,1), (20,2)) ((15,2), (12,2), (19,2)) ((2,1), (1,2), (25,1))
OP(34,11,5,3);0;Solved;0,0310;CriticalPath [1, 2, 3, 4];1,3016;(\infty, (11,1), (0,1), (13,1), (13,2), (0,2), (4,1), (8,2), (23,2), (6,1), (4,2), (16,1), (11,2), (19,1), (1,2), (25,1), (18,1), (12,2), (17,2), (16,2), (19,2), (25,2), (10,1), (9,1), (15,1), (7,1), (2,1), (7,2), (22,1), (6,2), (3,1), (10,2), (24,2), (15,2)) ((21,2), (5,2), (8,1), (17,1), (20,1), (3,2), (23,1), (9,2), (2,2), (1,1), (5,1)) ((18,2), (20,2), (21,1), (14,2), (22,2)) ((24,1), (12,1), (14,1))
OP(34,9,7,3);0;Solved;0,0310;CriticalPath [45, 46, 47, 48];1,2888;(\infty, (24,1), (1,2), (25,1), (3,2), (17,2), (23,1), (19,2), (12,2), (11,1), (4,2), (7,1), (2,2), (20,1), (11,2), (10,2), (18,2), (21,2), (23,2), (8,2), (18,1), (16,2), (6,1), (14,1), (21,1), (10,1), (19,1), (7,2), (1,1), (6,2), (17,1), (9,2), (5,2), (22,2)) ((14,2), (24,2), (12,1), (22,1), (8,1), (15,2), (16,1), (25,2), (20,2)) ((15,1), (9,1), (4,1), (0,1), (13,1), (13,2), (0,2)) ((5,1), (2,1), (3,1))
OP(34,7,5,4,3);0;Solved;0,5930;CriticalPath [11, 12, 13, 14];1,8508;(\infty, (2,1), (3,2), (11,1), (7,2), (19,2), (7,1), (22,2), (23,2), (19,1), (14,2), (6,1), (0,1), (13,1), (13,2), (0,2), (15,2), (25,2), (21,2), (1,2), (25,1), (18,2), (20,1), (9,1), (1,1), (8,1), (10,1), (4,2), (23,1), (2,2), (5,1), (8,2), (17,2), (20,2)) ((12,2), (10,2), (4,1), (14,1), (18,1), (9,2), (24,1)) ((11,2), (16,2), (17,1), (16,1), (21,1)) ((5,2), (22,1), (6,2), (24,2)) ((15,1), (12,1), (3,1))
OP(33,17,3);0;Solved;0,5780;CriticalPath [11, 12, 13, 14];1,8253;(\infty, (1,1), (3,2), (2,1), (5,2), (8,2), (3,1), (23,2), (15,2), (4,1), (12,2), (5,1), (0,1), (13,1), (13,2), (0,2), (16,2), (20,2), (14,2), (21,2), (6,1), (2,2), (24,1), (8,1), (9,1), (11,1), (15,1), (24,2), (10,1), (22,1), (19,1), (10,2), (19,2)) ((7,1), (6,2), (4,2), (18,1), (12,1), (23,1), (14,1), (21,1), (1,2), (22,2), (7,2), (17,1), (25,1), (9,2), (16,1), (11,2), (25,2)) ((20,1), (17,2), (18,2))
OP(33,15,5);0;Solved;0,0780;CriticalPath [11, 12, 13, 14];1,3346;(\infty, (5,1), (2,2), (1,1), (9,2), (16,2), (20,1), (15,2), (25,2), (9,1), (7,2), (3,1), (0,1), (13,1), (13,2), (0,2), (21,2), (24,2), (22,2), (11,2), (19,1), (8,2), (15,1), (14,1), (8,1), (4,1), (2,1), (4,2), (23,1), (12,1), (24,1), (1,2), (23,2)) ((6,2), (14,2), (20,2), (6,1), (11,1), (21,1), (12,2), (7,1), (18,2), (19,2), (10,2), (16,1), (25,1), (5,2), (22,1)) ((17,2), (3,2), (17,1), (10,1), (18,1))
OP(33,13,7);0;Solved;0,1400;CriticalPath [11, 12, 13, 14];1,3984;(\infty, (1,1), (8,2), (2,1), (17,2), (6,2), (5,1), (7,2), (23,2), (6,1), (24,2), (16,1), (0,1), (13,1), (13,2), (0,2), (19,2), (21,2), (22,2), (10,2), (7,1), (18,2), (8,1), (9,1), (11,1), (15,1), (3,1), (2,2), (4,1), (10,1), (17,1), (5,2), (1,2)) ((19,1), (15,2), (9,2), (12,1), (23,1), (14,1), (22,1), (12,2), (20,2), (25,2), (16,2), (21,1), (24,1)) ((4,2), (18,1), (11,2), (14,2), (20,1), (3,2), (25,1))
OP(33,13,4,3);0;Solved;0,0620;CriticalPath [44, 32, 33, 34];1,3043;(\infty, (3,1), (4,2), (15,1), (5,2), (6,2), (12,1), (7,2), (9,2), (23,1), (11,2), (19,1), (12,2), (6,1), (14,2), (17,2), (25,2), (15,2), (24,2), (20,2), (11,1), (10,2), (5,1), (8,1), (9,1), (21,1), (25,1), (10,1), (1,1), (3,2), (7,1), (18,2), (23,2)) ((13,1), (13,2), (0,2), (2,1), (20,1), (14,1), (21,2), (4,1), (1,2), (8,2), (19,2), (16,1), (0,1)) ((22,2), (18,1), (2,2), (16,2)) ((17,1), (22,1), (24,1))
